planet_name,host_star,biosignature_score,habitability_score,detectability_score,biosignature_potential,stellar_activity,radius_earth,mass_earth,orbital_period,equilibrium_temp,stellar_temp,discovery_year,ml_prediction,ml_class,ml_confidence
K2-114 b,K2-114,35.0,0.0,15.0,20.0,0.0,10.88,,11.3909344,722.0,5039.0,2017,1,Low Priority,0.9999427188879998
Kepler-39 b,Kepler-39,35.0,0.0,15.0,20.0,0.0,13.82,,21.08719422,,6347.0,2011,1,Low Priority,0.9999304341960202
Kepler-618 b,Kepler-618,35.0,0.0,15.0,20.0,0.0,2.39,,3.595769645,1252.0,6108.0,2016,1,Low Priority,0.9999812441326269
Kepler-259 b,Kepler-259,35.0,0.0,15.0,20.0,0.0,2.76,,8.11529219,,5578.0,2014,1,Low Priority,0.9999565689098955
Kepler-187 c,Kepler-187,35.0,0.0,15.0,20.0,0.0,2.58,,10.64022272,910.0,5945.0,2014,1,Low Priority,0.9999410693664782
Kepler-485 b,Kepler-485,35.0,0.0,15.0,20.0,0.0,14.41,,3.243259796,,5958.0,2016,1,Low Priority,0.9999728563920477
Kepler-1558 b,Kepler-1558,35.0,0.0,15.0,20.0,0.0,0.79,,3.50470358,1019.0,5115.0,2016,1,Low Priority,0.9999517638885713
Kepler-227 b,Kepler-227,35.0,0.0,15.0,20.0,0.0,3.1,,9.48803146,881.0,5850.0,2014,1,Low Priority,0.9999793459999922
Kepler-1105 b,Kepler-1105,35.0,0.0,15.0,20.0,0.0,2.19,,4.421566535,729.0,4299.0,2016,1,Low Priority,0.999975921283588
Kepler-675 b,Kepler-675,35.0,0.0,15.0,20.0,0.0,2.38,,2.33743801,1054.0,4989.0,2016,1,Low Priority,0.9999800488542877
Kepler-1365 c,Kepler-1365,35.0,0.0,15.0,20.0,0.0,0.66,,4.77468005,1045.0,5831.0,2016,1,Low Priority,0.9999518278586699
Kepler-1307 b,Kepler-1307,35.0,0.0,15.0,20.0,0.0,3.0,,18.0166,767.0,6242.0,2016,1,Low Priority,0.9999454705220409
HATS-66 b,HATS-66,35.0,0.0,15.0,20.0,0.0,15.815899,1694.0339,3.1414391,1998.0,6626.0,2018,1,Low Priority,0.9999811828897041
Kepler-1255 b,Kepler-1255,35.0,0.0,15.0,20.0,0.0,,,36.2901059977,,5924.0,2016,1,Low Priority,0.9999304342759647
Kepler-49 b,Kepler-49,35.0,0.0,15.0,20.0,0.0,2.23,,7.203850636,493.0,3816.0,2012,1,Low Priority,0.9999743701769895
OGLE-TR-10 b,OGLE-TR-10,35.0,0.0,15.0,20.0,0.0,11.836704,,3.101278,,5800.0,2004,1,Low Priority,0.9999728563920477
Kepler-84 f,Kepler-84,35.0,0.0,15.0,20.0,0.0,2.08,,44.5518416,541.0,6028.0,2014,1,Low Priority,0.9999443405180313
Kepler-1684 b,Kepler-1684,35.0,0.0,15.0,20.0,0.0,2.87084792,,47.7055,,4706.54,2020,1,Low Priority,0.9999249234310091
Kepler-302 b,Kepler-302,35.0,0.0,15.0,20.0,0.0,2.88,,30.1836854,568.0,5938.0,2014,1,Low Priority,0.999945225736589
Kepler-367 c,Kepler-367,35.0,0.0,15.0,20.0,0.0,,,53.57818738,,4799.55,2014,1,Low Priority,0.9995615982177688
Kepler-1769 b,Kepler-1769,35.0,0.0,15.0,20.0,0.0,3.35,,89.1934705,468.0,6277.0,2021,1,Low Priority,0.9996559485980501
Kepler-266 b,Kepler-266,35.0,0.0,15.0,20.0,0.0,2.45,,6.6184,950.0,5634.0,2014,1,Low Priority,0.9999812441326269
Kepler-228 d,Kepler-228,35.0,0.0,15.0,20.0,0.0,4.04,,11.094286,,6043.0,2014,1,Low Priority,0.9999135778648643
Kepler-586 b,Kepler-586,35.0,0.0,15.0,20.0,0.0,2.89,,2.104721971,1365.0,5703.0,2016,1,Low Priority,0.9999812441326269
Kepler-9 c,Kepler-9,35.0,0.0,15.0,20.0,0.0,8.106,,38.90787517,,,2010,1,Low Priority,0.9999306114805175
Kepler-49 b,Kepler-49,35.0,0.0,15.0,20.0,0.0,2.23,,7.203850636,493.0,3816.0,2012,1,Low Priority,0.9999743701769895
Kepler-49 b,Kepler-49,35.0,0.0,15.0,20.0,0.0,2.23,,7.203850636,493.0,3816.0,2012,1,Low Priority,0.9999743701769895
Kepler-655 b,Kepler-655,35.0,0.0,15.0,20.0,0.0,,,46.40626,,6261.79,2016,1,Low Priority,0.9999304342759647
Kepler-192 c,Kepler-192,35.0,0.0,15.0,20.0,0.0,,,21.22355695,,5500.71,2014,1,Low Priority,0.9999306537128889
Kepler-299 d,Kepler-299,35.0,0.0,15.0,20.0,0.0,,,15.0549356,,5631.0,2014,1,Low Priority,0.9999304342759647
Kepler-1106 b,Kepler-1106,35.0,0.0,15.0,20.0,0.0,,,1.252753881,,6050.0,2016,1,Low Priority,0.9999728563920481
Kepler-301 b,Kepler-301,35.0,0.0,15.0,20.0,0.0,,,2.508562122,,5627.92,2014,1,Low Priority,0.9999728563920481
K2-127 b,K2-127,35.0,0.0,15.0,20.0,0.0,9.1,,3.588158,,,2017,1,Low Priority,0.9999712967480412
Kepler-290 b,Kepler-290,35.0,0.0,15.0,20.0,0.0,,,14.58932429,,4881.0,2014,1,Low Priority,0.9999249235160474
Kepler-814 b,Kepler-814,35.0,5.0,15.0,20.0,-5.0,1.68,,6.146918,1114.0,6367.0,2016,1,Low Priority,0.9999790198073935
Kepler-82 b,Kepler-82,35.0,0.0,15.0,20.0,0.0,3.91,,26.44439337,562.0,5427.0,2012,1,Low Priority,0.99994088440688
Kepler-82 b,Kepler-82,35.0,0.0,15.0,20.0,0.0,4.7,,26.44435456,588.0,5739.0,2012,1,Low Priority,0.999945225736589
Kepler-82 b,Kepler-82,35.0,0.0,15.0,20.0,0.0,,,26.4444059,,5309.19,2012,1,Low Priority,0.9999249235160474
Kepler-407 b,Kepler-407,35.0,0.0,15.0,20.0,0.0,,,0.669310092,,5487.0,2014,1,Low Priority,0.9997646520659976
Kepler-24 c,Kepler-24,35.0,0.0,15.0,20.0,0.0,4.75,,12.33340885,864.0,6038.0,2011,1,Low Priority,0.9999484901904009
Kepler-18 d,Kepler-18,35.0,0.0,15.0,20.0,0.0,,,14.85891873,,5359.0,2011,1,Low Priority,0.9999249235160572
Kepler-58 c,Kepler-58,35.0,0.0,15.0,20.0,0.0,2.93,,15.57363551,799.0,6100.0,2012,1,Low Priority,0.9999484901904009
Kepler-277 c,Kepler-277,35.0,0.0,15.0,20.0,0.0,3.13,,33.0063185,778.0,5968.0,2013,1,Low Priority,0.9999449423121767
Kepler-80 c,Kepler-80,35.0,0.0,15.0,20.0,0.0,,3.4,9.5232,,,2012,1,Low Priority,0.9999681816451429
Kepler-487 c,Kepler-487,35.0,0.0,15.0,20.0,0.0,2.732,,38.6519976,,5456.0,2016,1,Low Priority,0.9999121418681115
Kepler-154 b,Kepler-154,35.0,0.0,15.0,20.0,0.0,,,33.0405509,,5740.0,2014,1,Low Priority,0.9999304342759647
Kepler-1065 b,Kepler-1065,35.0,0.0,15.0,20.0,0.0,3.73,,3.609308907,,5635.0,2016,1,Low Priority,0.9999565689098955
Kepler-164 d,Kepler-164,35.0,0.0,15.0,20.0,0.0,,,28.9869016,,6095.0,2014,1,Low Priority,0.9999304342759647
Kepler-267 c,Kepler-267,35.0,0.0,15.0,20.0,0.0,,,6.877446033,,3886.0,2014,1,Low Priority,0.9999677043757016
Kepler-166 d,Kepler-166,35.0,0.0,15.0,20.0,0.0,,,1.55400192,,5230.0,2016,1,Low Priority,0.9999711265932164
Kepler-29 b,Kepler-29,35.0,0.0,15.0,20.0,0.0,2.98,,10.3392408,777.0,5730.0,2011,1,Low Priority,0.9999436152240191
Kepler-223 d,Kepler-223,35.0,0.0,15.0,20.0,0.0,3.77,,14.78769446,762.0,5825.0,2014,1,Low Priority,0.9999414677480738
Kepler-29 b,Kepler-29,35.0,0.0,15.0,20.0,0.0,2783.7,,10.3392924,776.0,5716.0,2011,1,Low Priority,0.9999436152240191
Kepler-29 b,Kepler-29,35.0,0.0,15.0,20.0,0.0,,,10.3392924,,5358.15,2011,1,Low Priority,0.999918866531413
Kepler-318 b,Kepler-318,35.0,0.0,15.0,20.0,0.0,4.47852383,,4.66263198182,1077.21,5940.12,2014,1,Low Priority,0.9999801664300875
Kepler-318 b,Kepler-318,35.0,0.0,15.0,20.0,0.0,,,4.6627179604,,5940.12,2014,1,Low Priority,0.9999728563920481
HATS-55 b,HATS-55,35.0,0.0,15.0,20.0,0.0,12.1025,,4.20420780773,1210.0,6781.0,2019,1,Low Priority,0.9999801664300875
Kepler-1749 b,Kepler-1749,35.0,0.0,15.0,20.0,0.0,,,14.53410833,,4238.82,2021,1,Low Priority,0.999924923516051
Kepler-834 b,Kepler-834,35.0,0.0,15.0,20.0,0.0,,,13.32389352,,4423.0,2016,1,Low Priority,0.9999232791658345
Kepler-801 b,Kepler-801,35.0,0.0,15.0,20.0,0.0,,,11.41926141,,4390.0,2016,1,Low Priority,0.9999232791658345
Kepler-327 c,Kepler-327,35.0,0.0,15.0,20.0,0.0,,,5.21230171,,3864.0,2014,1,Low Priority,0.9999701437235999
Kepler-1891 b,Kepler-1891,35.0,0.0,15.0,20.0,0.0,,,4.0223109,,5484.37,2021,1,Low Priority,0.9999728563920481
Kepler-327 b,Kepler-327,35.0,0.0,15.0,20.0,0.0,,,2.549562652,,3864.0,2014,1,Low Priority,0.9999701437235999
Kepler-953 b,Kepler-953,35.0,0.0,15.0,20.0,0.0,4.27,,88.40655258,397.0,5688.0,2016,1,Low Priority,0.9998330908321627
Kepler-29 c,Kepler-29,35.0,0.0,15.0,20.0,0.0,,,13.28706214,,5358.15,2011,1,Low Priority,0.9999232791658345
Kepler-318 b,Kepler-318,35.0,0.0,15.0,20.0,0.0,3.8,,4.662719058,,5708.0,2014,1,Low Priority,0.9999728563920477
Kepler-202 c,Kepler-202,35.0,0.0,15.0,20.0,0.0,,,16.28247625,,4603.51,2014,1,Low Priority,0.9999249235163497
Kepler-1109 b,Kepler-1109,35.0,0.0,15.0,20.0,0.0,,,37.6463932391,,5380.67,2016,1,Low Priority,0.9999249235160474
Kepler-74 b,Kepler-74,35.0,0.0,15.0,20.0,0.0,14.41,,7.340714746,1155.0,6056.0,2013,1,Low Priority,0.9999812441326269
Qatar-4 b,Qatar-4,35.0,0.0,15.0,20.0,0.0,,,1.8053663,,,2017,1,Low Priority,0.9999713597507827
Kepler-723 b,Kepler-723,35.0,0.0,15.0,20.0,0.0,12.19,,4.082275068,,5539.0,2016,1,Low Priority,0.9999563250161033
Kepler-525 b,Kepler-525,35.0,0.0,15.0,20.0,0.0,,,18.68405716,,5471.0,2016,1,Low Priority,0.9999306537128889
K2-43 b,K2-43,35.0,0.0,15.0,20.0,0.0,4.37,,3.471285,,3720.0,2016,1,Low Priority,0.9999685722757189
Kepler-618 b,Kepler-618,35.0,0.0,15.0,20.0,0.0,2.6,,3.595769645,,5860.0,2016,1,Low Priority,0.9999683483867614
Kepler-349 c,Kepler-349,35.0,0.0,15.0,20.0,0.0,,,12.2476033,,5665.19,2014,1,Low Priority,0.9999289106156741
Kepler-1021 b,Kepler-1021,35.0,0.0,15.0,20.0,0.0,,,13.4747950193,,5283.0,2016,1,Low Priority,0.9999232791658345
Kepler-327 d,Kepler-327,35.0,0.0,15.0,20.0,0.0,,,13.96950181,,3864.0,2014,1,Low Priority,0.9999202336698853
Kepler-226 d,Kepler-226,35.0,0.0,15.0,20.0,0.0,,,8.10904807,,5338.0,2014,1,Low Priority,0.9999711265932164
Kepler-643 b,Kepler-643,35.0,0.0,15.0,20.0,0.0,,,16.3388814222,,4809.45,2016,1,Low Priority,0.9999202952281269
Kepler-543 b,Kepler-543,35.0,0.0,15.0,20.0,0.0,2.543,,,,4791.0,2016,1,Low Priority,0.9998428392932454
Kepler-875 b,Kepler-875,35.0,0.0,15.0,20.0,0.0,,,27.50726423,,5882.0,2016,1,Low Priority,0.9999304342759647
Kepler-26 e,Kepler-26,35.0,0.0,15.0,20.0,0.0,2.41,,46.827915,,4486.0,2014,1,Low Priority,0.9999141472435296
Kepler-1469 b,Kepler-1469,35.0,0.0,15.0,20.0,0.0,,,21.8634638,,5200.0,2016,1,Low Priority,0.9999249235160474
Kepler-669 b,Kepler-669,35.0,0.0,15.0,20.0,0.0,4.46,,4.125546869,1244.0,6174.0,2016,1,Low Priority,0.9999812441326269
Kepler-593 b,Kepler-593,35.0,0.0,15.0,20.0,0.0,2.6,,21.21708973,706.0,6191.0,2016,1,Low Priority,0.999945225736589
Kepler-476 b,Kepler-476,35.0,0.0,15.0,20.0,0.0,,,14.00640392,,5884.49,2016,1,Low Priority,0.9999214393582783
Kepler-181 c,Kepler-181,35.0,0.0,15.0,20.0,0.0,2.31,,4.302143627,,5378.0,2014,1,Low Priority,0.9999563250161038
K2-131 b,K2-131,35.0,0.0,15.0,20.0,0.0,2.13418186,,0.36930571984,2008.02,5129.0,2017,1,Low Priority,0.9998616542137609
Kepler-67 b,Kepler-67,35.0,0.0,15.0,20.0,0.0,2.81,,15.72589061,599.0,5324.0,2013,1,Low Priority,0.99994088440688
Kepler-1530 d,Kepler-1530,35.0,0.0,15.0,20.0,0.0,,,9.20809062,,5338.57,2021,1,Low Priority,0.9999711265932164
Kepler-267 d,Kepler-267,35.0,0.0,15.0,20.0,0.0,,,28.46464804,,3886.0,2014,1,Low Priority,0.9999076882755722
Kepler-1211 b,Kepler-1211,35.0,0.0,15.0,20.0,0.0,,,11.01814619,,5769.0,2016,1,Low Priority,0.9999247878577645
Kepler-761 b,Kepler-761,35.0,0.0,15.0,20.0,0.0,,,10.1280313323,,5582.19,2016,1,Low Priority,0.999970314375785
Kepler-811 b,Kepler-811,35.0,0.0,15.0,20.0,0.0,2.07,,23.58447697,635.0,5973.0,2016,1,Low Priority,0.9999443728592948
Kepler-226 c,Kepler-226,35.0,0.0,15.0,20.0,0.0,2.7,,5.34955671,918.0,5559.0,2014,1,Low Priority,0.9999800488542877
Kepler-151 c,Kepler-151,35.0,0.0,15.0,20.0,0.0,2.33,,24.67458244,544.0,5456.0,2014,1,Low Priority,0.9999410151221765
Kepler-750 b,Kepler-750,35.0,0.0,15.0,20.0,0.0,,,9.428840657,,6025.52,2016,1,Low Priority,0.9999700878698528
Kepler-58 b,Kepler-58,35.0,0.0,15.0,20.0,0.0,2.766,,10.21866016,,5776.0,2012,1,Low Priority,0.9999688252309851
Kepler-58 b,Kepler-58,35.0,0.0,15.0,20.0,0.0,2.113,,10.22,,5747.0,2012,1,Low Priority,0.999970314375785
Kepler-297 b,Kepler-297,35.0,0.0,15.0,20.0,0.0,3.24,48.5,38.868,,,2014,1,Low Priority,0.9999306741382158
Kepler-737 b,Kepler-737,35.0,0.0,15.0,20.0,0.0,,,28.59914031,,3793.0,2016,1,Low Priority,0.9998964030700189
Kepler-249 d,Kepler-249,35.0,0.0,15.0,20.0,0.0,,,15.36845737,,3635.0,2014,1,Low Priority,0.9999028555831827
Kepler-297 b,Kepler-297,35.0,0.0,15.0,20.0,0.0,3.01,,38.86840425,,5801.0,2014,1,Low Priority,0.9999304341960202
Kepler-236 b,Kepler-236,35.0,0.0,15.0,20.0,0.0,,,8.29561738,,3840.0,2014,1,Low Priority,0.9999701437235966
Kepler-236 c,Kepler-236,35.0,0.0,15.0,20.0,0.0,,,23.96793669,,3840.0,2014,1,Low Priority,0.9999202336698817
Kepler-324 e,Kepler-324,35.0,0.0,15.0,20.0,0.0,,,13.97945055,,5214.0,2021,1,Low Priority,0.9999249235160474
Kepler-1665 b,Kepler-1665,35.0,0.0,15.0,20.0,0.0,,,11.95474513,,5049.84,2020,1,Low Priority,0.9999232469512798
Kepler-432 b,Kepler-432,35.0,0.0,15.0,20.0,0.0,11.75,,52.5010768,,4981.99,2015,1,Low Priority,0.9996712344702245
Kepler-932 b,Kepler-932,35.0,0.0,15.0,20.0,0.0,,,1.9214353,,5234.0,2016,1,Low Priority,0.9999711265932197
Kepler-306 b,Kepler-306,35.0,0.0,15.0,20.0,0.0,,,4.64622383,,4948.0,2014,1,Low Priority,0.9999711265932164
Kepler-1412 b,Kepler-1412,35.0,0.0,15.0,20.0,0.0,,,3.6146139425,,5778.06,2016,1,Low Priority,0.9999728563920481
Kepler-617 b,Kepler-617,35.0,0.0,15.0,20.0,0.0,,,1.682695938,,3691.0,2016,1,Low Priority,0.9999677043759976
Kepler-551 b,Kepler-551,35.0,0.0,15.0,20.0,0.0,,,12.37646897,,4202.0,2016,1,Low Priority,0.999923279165838
Kepler-1089 b,Kepler-1089,35.0,0.0,15.0,20.0,0.0,,,5.132486123,,3672.0,2016,1,Low Priority,0.9999701437235966
Kepler-1074 b,Kepler-1074,35.0,0.0,15.0,20.0,0.0,,,5.94565516,,3917.0,2016,1,Low Priority,0.9999711304230617
Kepler-353 c,Kepler-353,35.0,0.0,15.0,20.0,0.0,,,8.41100305,,3915.0,2014,1,Low Priority,0.9999711304230584
Kepler-988 b,Kepler-988,35.0,0.0,15.0,20.0,0.0,,,17.76076524,,3961.0,2016,1,Low Priority,0.9999249235160474
Kepler-1664 b,Kepler-1664,35.0,0.0,15.0,20.0,0.0,,,14.38681626,,5735.81,2020,1,Low Priority,0.9999214393582818
Kepler-357 c,Kepler-357,35.0,0.0,15.0,20.0,0.0,,,16.8583081911,,4870.0,2014,1,Low Priority,0.9999249235160474
Kepler-270 c,Kepler-270,35.0,0.0,15.0,20.0,0.0,,,25.26274411,,6142.0,2014,1,Low Priority,0.9999304342759647
Kepler-257 d,Kepler-257,35.0,0.0,15.0,20.0,0.0,5.34,,24.66461416,567.0,5188.0,2014,1,Low Priority,0.99994088440688
Kepler-1438 b,Kepler-1438,35.0,0.0,15.0,20.0,0.0,,,2.31941571,,5403.0,2016,1,Low Priority,0.9999711265932164
Kepler-1407 b,Kepler-1407,35.0,0.0,15.0,20.0,0.0,3.2,,20.0708757,826.0,5902.0,2016,1,Low Priority,0.9999484901904009
Kepler-1218 b,Kepler-1218,35.0,0.0,15.0,20.0,0.0,,,22.9221181,,5861.91,2016,1,Low Priority,0.9999304342759647
Kepler-225 c,Kepler-225,35.0,0.0,15.0,20.0,0.0,,,18.79417509,,4166.0,2014,1,Low Priority,0.9999249235160474
Kepler-1018 b,Kepler-1018,35.0,0.0,15.0,20.0,0.0,,,49.1011093,,5488.0,2016,1,Low Priority,0.9999306537128889
Kepler-370 c,Kepler-370,35.0,0.0,15.0,20.0,0.0,2.1,,19.023152,,5702.0,2014,1,Low Priority,0.9999125665160816
Kepler-367 c,Kepler-367,35.0,0.0,15.0,20.0,0.0,,,53.5782425325,,4799.55,2014,1,Low Priority,0.9995615982177688
Kepler-166 c,Kepler-166,35.0,0.0,15.0,20.0,0.0,2.49,,34.25951372,473.0,5413.0,2014,1,Low Priority,0.99994088440688
Kepler-235 b,Kepler-235,35.0,0.0,15.0,20.0,0.0,2.18,,3.34021995,635.0,3887.0,2014,1,Low Priority,0.9999743701769895
Kepler-52 b,Kepler-52,35.0,0.0,15.0,20.0,0.0,2.7,,7.87740709,,4242.0,2012,1,Low Priority,0.9999711265932162
Kepler-80 f,Kepler-80,35.0,10.0,5.0,20.0,0.0,1.17,,0.9867679,1256.0,4613.0,2016,1,Low Priority,0.9997776163675317
Kepler-162 c,Kepler-162,35.0,0.0,15.0,20.0,0.0,3.28,,19.44638698,681.0,5815.0,2014,1,Low Priority,0.9999417352027377
Kepler-681 b,Kepler-681,35.0,0.0,15.0,20.0,0.0,3.16,,26.39435646,491.0,5127.0,2016,1,Low Priority,0.99994088440688
Kepler-691 b,Kepler-691,35.0,0.0,15.0,20.0,0.0,,,8.11437482,,3626.0,2016,1,Low Priority,0.9999700330543617
Kepler-1370 b,Kepler-1370,35.0,0.0,15.0,20.0,0.0,,,20.2643242675,,6212.47,2016,1,Low Priority,0.9999304342759647
Kepler-151 c,Kepler-151,35.0,0.0,15.0,20.0,0.0,,,24.6748639705,,5303.09,2014,1,Low Priority,0.9999249235160474
Kepler-306 d,Kepler-306,35.0,0.0,15.0,20.0,0.0,2.31,,17.32639,580.0,5027.0,2014,1,Low Priority,0.9999399639348205
Kepler-864 b,Kepler-864,35.0,0.0,15.0,20.0,0.0,,,5.8337620937,,5621.0,2016,1,Low Priority,0.9999728563920481
Kepler-1989 b,Kepler-1989,35.0,0.0,15.0,20.0,0.0,4.62,,10.161023528,904.0,6032.0,2023,1,Low Priority,0.9999795012953504
Kepler-368 b,Kepler-368,35.0,0.0,15.0,20.0,0.0,3.427,,,,5459.0,2014,1,Low Priority,0.9998428392932454
Kepler-1793 b,Kepler-1793,35.0,0.0,15.0,20.0,0.0,,,8.77998204,,5300.76,2021,1,Low Priority,0.9999711265932164
Kepler-565 b,Kepler-565,35.0,0.0,15.0,20.0,0.0,3.22,,4.243747226,1061.0,5876.0,2016,1,Low Priority,0.9999800488542877
Kepler-656 b,Kepler-656,35.0,0.0,15.0,20.0,0.0,3.232,,1.260259094,,5251.0,2016,1,Low Priority,0.9999696781911233
Kepler-1748 b,Kepler-1748,35.0,0.0,15.0,20.0,0.0,2.71,,5.82349237,955.0,5774.0,2021,1,Low Priority,0.9999800488542877
Kepler-290 b,Kepler-290,35.0,0.0,15.0,20.0,0.0,2.18,,14.58932462,596.0,5153.0,2014,1,Low Priority,0.9999399639348205
Kepler-341 b,Kepler-341,35.0,0.0,15.0,20.0,0.0,,,5.1956170115,,5669.0,2014,1,Low Priority,0.9999728563920481
Kepler-633 b,Kepler-633,35.0,0.0,15.0,20.0,0.0,,,8.50341306,,,2016,1,Low Priority,0.999969346528442
Kepler-425 b,Kepler-425,35.0,0.0,15.0,20.0,0.0,10.07,,3.797018259,982.0,5167.0,2014,1,Low Priority,0.9999800488542877
Kepler-84 e,Kepler-84,35.0,0.0,15.0,20.0,0.0,2.3,,27.4345883,636.0,6028.0,2014,1,Low Priority,0.9999443728592948
Kepler-42 b,Kepler-42,35.0,0.0,15.0,20.0,0.0,,0.705944,1.21377042,,,2011,1,Low Priority,0.9999672608140474
CoRoT-3 b,CoRoT-3,35.0,0.0,15.0,20.0,0.0,,,,,6558.0,2008,1,Low Priority,0.9998491309929904
HATS-69 b,HATS-69,35.0,0.0,15.0,20.0,0.0,10.09261891,,2.22505138138,1188.0,5103.0,2018,1,Low Priority,0.9999801664300875
Kepler-1611 b,Kepler-1611,35.0,0.0,15.0,20.0,0.0,0.66,,5.1762429,887.0,5511.0,2016,1,Low Priority,0.9999494539329529
Kepler-222 c,Kepler-222,35.0,0.0,15.0,20.0,0.0,4.71,,10.08881066,734.0,5431.0,2014,1,Low Priority,0.9999740579642998
Kepler-15 b,Kepler-15,35.0,0.0,15.0,20.0,0.0,10.62,,4.942783419,1008.0,5514.0,2011,1,Low Priority,0.9999812441326269
Kepler-758 e,Kepler-758,35.0,5.0,15.0,20.0,-5.0,1.46,,8.1938,1117.0,6678.0,2016,1,Low Priority,0.9999850464983827
Kepler-49 e,Kepler-49,35.0,0.0,15.0,20.0,0.0,,,18.5962103224,,4011.0,2014,1,Low Priority,0.9999249235160474
Kepler-899 b,Kepler-899,35.0,0.0,15.0,20.0,0.0,,,19.17896177,,5652.0,2016,1,Low Priority,0.9999304342759647
CoRoT-19 b,CoRoT-19,35.0,0.0,15.0,20.0,0.0,13.33871,346.4347,3.89713,1630.0,6090.0,2011,1,Low Priority,0.9999713398486456
Kepler-1007 b,Kepler-1007,35.0,0.0,15.0,20.0,0.0,,,5.1850359574,,4549.53,2016,1,Low Priority,0.999969346528442
Kepler-574 b,Kepler-574,35.0,0.0,15.0,20.0,0.0,2.7,,7.658774,861.0,5666.0,2016,1,Low Priority,0.9999745111641057
Kepler-271 d,Kepler-271,35.0,0.0,15.0,20.0,0.0,0.71,,5.24972541,978.0,5516.0,2016,1,Low Priority,0.9999562492389041
Kepler-489 b,Kepler-489,35.0,0.0,15.0,20.0,0.0,,,17.27629755,,4998.39,2016,1,Low Priority,0.999924923516051
Kepler-554 b,Kepler-554,35.0,0.0,15.0,20.0,0.0,4.555,,1.902208556,,5458.0,2016,1,Low Priority,0.9999714947609011
Kepler-1668 b,Kepler-1668,35.0,0.0,15.0,20.0,0.0,4.47,,15.4339775,721.0,5900.0,2020,1,Low Priority,0.999945225736589
Kepler-403 c,Kepler-403,35.0,0.0,15.0,20.0,0.0,,,54.28140531,,6111.03,2014,1,Low Priority,0.9997204592977306
Kepler-258 c,Kepler-258,35.0,0.0,15.0,20.0,0.0,,,33.6528474,,4837.57,2014,1,Low Priority,0.9999249235160474
Kepler-772 b,Kepler-772,35.0,0.0,15.0,20.0,0.0,,,12.9920768985,,5567.78,2016,1,Low Priority,0.9999291348584656
Kepler-341 e,Kepler-341,35.0,0.0,15.0,20.0,0.0,,,42.468653876,,5669.0,2014,1,Low Priority,0.9999304342759647
Kepler-979 b,Kepler-979,35.0,0.0,15.0,20.0,0.0,,,8.0880139988,,5186.7,2016,1,Low Priority,0.9999711265932164
Kepler-1736 b,Kepler-1736,35.0,0.0,15.0,20.0,0.0,3.8765856,,37.81029892,,6085.0,2021,1,Low Priority,0.9999304341960202
Kepler-571 b,Kepler-571,35.0,0.0,15.0,20.0,0.0,2.64,,4.798599388,,5527.0,2016,1,Low Priority,0.9999563250161033
Kepler-1384 b,Kepler-1384,35.0,0.0,15.0,20.0,0.0,2.21,,15.36262753,608.0,5011.0,2016,1,Low Priority,0.9999399639348205
WASP-31 b,WASP-31,35.0,0.0,15.0,20.0,0.0,,,,1575.0,6217.0,2010,1,Low Priority,0.9998691380270173
Kepler-993 b,Kepler-993,35.0,0.0,15.0,20.0,0.0,5.5,,22.08515,448.0,3831.0,2016,1,Low Priority,0.999940398316793
Kepler-418 c,Kepler-418,35.0,0.0,15.0,20.0,0.0,,,12.21828097,,5895.0,2021,1,Low Priority,0.9999289106156741
Kepler-816 b,Kepler-816,35.0,0.0,15.0,20.0,0.0,9.01,,10.50682978,668.0,5127.0,2016,1,Low Priority,0.9999393968785312
Kepler-54 c,Kepler-54,35.0,0.0,15.0,20.0,0.0,,,12.07130385,,3768.0,2012,1,Low Priority,0.9998941341216085
Wendelstein-2 b,Wendelstein-2,35.0,0.0,15.0,20.0,0.0,20.31776565,,1.75221701511,1045.45,4355.0,2020,1,Low Priority,0.999980166430085
Kepler-238 d,Kepler-238,35.0,0.0,15.0,20.0,0.0,3.07,,13.233549,,5751.0,2014,1,Low Priority,0.9999135778648643
Kepler-278 c,Kepler-278,35.0,0.0,15.0,20.0,0.0,,,51.0771048,,4904.79,2014,1,Low Priority,0.999802175489043
Kepler-1041 b,Kepler-1041,35.0,0.0,15.0,20.0,0.0,2.59,,24.7576421,644.0,6106.0,2016,1,Low Priority,0.999945225736589
Kepler-357 d,Kepler-357,35.0,0.0,15.0,20.0,0.0,,,49.50046066,,4870.0,2014,1,Low Priority,0.9999249235160474
Kepler-665 b,Kepler-665,35.0,0.0,15.0,20.0,0.0,,,16.01313877,,4762.0,2016,1,Low Priority,0.9999249235160474
Kepler-382 c,Kepler-382,35.0,0.0,15.0,20.0,0.0,,,12.1628195,,5637.57,2014,1,Low Priority,0.9999289106156741
Kepler-1863 b,Kepler-1863,35.0,0.0,15.0,20.0,0.0,,,44.9977604,,5828.35,2021,1,Low Priority,0.9999304342759647
Kepler-119 b,Kepler-119,35.0,0.0,15.0,20.0,0.0,,,2.42208458,,5586.0,2014,1,Low Priority,0.9999728563920481
Kepler-1770 b,Kepler-1770,35.0,0.0,15.0,20.0,0.0,,,16.84183355,,5520.0,2021,1,Low Priority,0.9999306537128889
Kepler-862 b,Kepler-862,35.0,0.0,15.0,20.0,0.0,2.54,,3.148679,1103.0,5059.0,2016,1,Low Priority,0.9999812441326269
